S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
2679,AQM Budhanilkantha,39,28.45,2018-11-05 08:53:39 ( Asia/Katmandu)
2680,AQM Budhanilkantha,39,28.45,2018-11-05 08:43:39 ( Asia/Katmandu)
2681,AQM Budhanilkantha,40,29.15,2018-11-05 08:33:39 ( Asia/Katmandu)
2682,AQM Budhanilkantha,37,27.04,2018-11-05 08:23:39 ( Asia/Katmandu)
2683,AQM Budhanilkantha,41,29.86,2018-11-05 08:13:39 ( Asia/Katmandu)
2684,AQM Budhanilkantha,41,29.86,2018-11-05 08:03:39 ( Asia/Katmandu)
2685,AQM Budhanilkantha,40,29.15,2018-11-05 07:53:39 ( Asia/Katmandu)
2686,AQM Budhanilkantha,38,27.75,2018-11-05 07:43:40 ( Asia/Katmandu)
2687,AQM Budhanilkantha,37,27.04,2018-11-05 07:33:40 ( Asia/Katmandu)
2688,AQM Budhanilkantha,35,25.63,2018-11-05 07:23:40 ( Asia/Katmandu)
2689,AQM Budhanilkantha,37,27.04,2018-11-05 07:13:40 ( Asia/Katmandu)
2690,AQM Budhanilkantha,39,28.45,2018-11-05 07:03:40 ( Asia/Katmandu)
2691,AQM Budhanilkantha,38,27.75,2018-11-05 06:53:40 ( Asia/Katmandu)
2692,AQM Budhanilkantha,38,27.75,2018-11-05 06:43:40 ( Asia/Katmandu)
2693,AQM Budhanilkantha,36,26.34,2018-11-05 06:33:40 ( Asia/Katmandu)
2694,AQM Budhanilkantha,32,23.52,2018-11-05 06:23:40 ( Asia/Katmandu)
2695,AQM Budhanilkantha,37,27.04,2018-11-05 06:13:40 ( Asia/Katmandu)
2696,AQM Budhanilkantha,35,25.63,2018-11-05 06:03:40 ( Asia/Katmandu)
2697,AQM Budhanilkantha,35,25.63,2018-11-05 05:53:40 ( Asia/Katmandu)
2698,AQM Budhanilkantha,31,22.82,2018-11-05 05:43:46 ( Asia/Katmandu)
2699,AQM Budhanilkantha,36,26.34,2018-11-05 05:33:40 ( Asia/Katmandu)
2700,AQM Budhanilkantha,35,25.63,2018-11-05 05:23:40 ( Asia/Katmandu)
2701,AQM Budhanilkantha,39,28.45,2018-11-05 05:13:40 ( Asia/Katmandu)
2702,AQM Budhanilkantha,35,25.63,2018-11-05 05:03:40 ( Asia/Katmandu)
2703,AQM Budhanilkantha,38,27.75,2018-11-05 04:53:40 ( Asia/Katmandu)
2704,AQM Budhanilkantha,39,28.45,2018-11-05 04:43:40 ( Asia/Katmandu)
2705,AQM Budhanilkantha,44,31.97,2018-11-05 04:33:40 ( Asia/Katmandu)
2706,AQM Budhanilkantha,44,31.97,2018-11-05 04:23:40 ( Asia/Katmandu)
2707,AQM Budhanilkantha,45,32.68,2018-11-05 04:13:40 ( Asia/Katmandu)
2708,AQM Budhanilkantha,49,35.49,2018-11-05 04:03:40 ( Asia/Katmandu)
2709,AQM Budhanilkantha,53,38.31,2018-11-05 03:53:40 ( Asia/Katmandu)
2710,AQM Budhanilkantha,56,40.42,2018-11-05 03:43:40 ( Asia/Katmandu)
2711,AQM Budhanilkantha,72,51.69,2018-11-05 03:33:40 ( Asia/Katmandu)
2712,AQM Budhanilkantha,107,76.33,2018-11-05 03:23:40 ( Asia/Katmandu)
2713,AQM Budhanilkantha,146,103.8,2018-11-05 03:13:40 ( Asia/Katmandu)
2714,AQM Budhanilkantha,202,143.23,2018-11-05 03:03:43 ( Asia/Katmandu)
2715,AQM Budhanilkantha,142,100.98,2018-11-05 02:53:40 ( Asia/Katmandu)
2716,AQM Budhanilkantha,43,31.27,2018-11-05 02:43:40 ( Asia/Katmandu)
2717,AQM Budhanilkantha,36,26.34,2018-11-05 02:33:41 ( Asia/Katmandu)
2718,AQM Budhanilkantha,38,27.75,2018-11-05 02:23:40 ( Asia/Katmandu)
2719,AQM Budhanilkantha,37,27.04,2018-11-05 02:13:41 ( Asia/Katmandu)
2720,AQM Budhanilkantha,42,30.56,2018-11-05 02:03:40 ( Asia/Katmandu)
2721,AQM Budhanilkantha,36,26.34,2018-11-05 01:53:40 ( Asia/Katmandu)
2722,AQM Budhanilkantha,37,27.04,2018-11-05 01:43:40 ( Asia/Katmandu)
2723,AQM Budhanilkantha,34,24.93,2018-11-05 01:33:40 ( Asia/Katmandu)
2724,AQM Budhanilkantha,35,25.63,2018-11-05 01:23:41 ( Asia/Katmandu)
2725,AQM Budhanilkantha,41,29.86,2018-11-05 01:13:41 ( Asia/Katmandu)
2726,AQM Budhanilkantha,32,23.52,2018-11-05 01:03:42 ( Asia/Katmandu)
2727,AQM Budhanilkantha,40,29.15,2018-11-05 00:53:41 ( Asia/Katmandu)
2728,AQM Budhanilkantha,38,27.75,2018-11-05 00:43:43 ( Asia/Katmandu)
2729,AQM Budhanilkantha,32,23.52,2018-11-05 00:33:41 ( Asia/Katmandu)
2730,AQM Budhanilkantha,39,28.45,2018-11-05 00:23:41 ( Asia/Katmandu)
2731,AQM Budhanilkantha,34,24.93,2018-11-05 00:13:41 ( Asia/Katmandu)
2732,AQM Budhanilkantha,32,23.52,2018-11-05 00:03:41 ( Asia/Katmandu)
2733,AQM Budhanilkantha,29,21.41,2018-11-04 23:54:10 ( Asia/Katmandu)
2734,AQM Budhanilkantha,35,25.63,2018-11-04 23:43:41 ( Asia/Katmandu)
2735,AQM Budhanilkantha,29,21.41,2018-11-04 23:33:41 ( Asia/Katmandu)
2736,AQM Budhanilkantha,32,23.52,2018-11-04 23:23:41 ( Asia/Katmandu)
2737,AQM Budhanilkantha,32,23.52,2018-11-04 23:13:41 ( Asia/Katmandu)
2738,AQM Budhanilkantha,29,21.41,2018-11-04 23:03:41 ( Asia/Katmandu)
2739,AQM Budhanilkantha,29,21.41,2018-11-04 22:53:41 ( Asia/Katmandu)
2740,AQM Budhanilkantha,26,19.3,2018-11-04 22:43:41 ( Asia/Katmandu)
2741,AQM Budhanilkantha,25,18.59,2018-11-04 22:33:41 ( Asia/Katmandu)
2742,AQM Budhanilkantha,25,18.59,2018-11-04 22:23:41 ( Asia/Katmandu)
2743,AQM Budhanilkantha,21,15.78,2018-11-04 22:13:41 ( Asia/Katmandu)
2744,AQM Budhanilkantha,20,15.07,2018-11-04 22:03:41 ( Asia/Katmandu)
2745,AQM Budhanilkantha,25,18.59,2018-11-04 21:53:41 ( Asia/Katmandu)
2746,AQM Budhanilkantha,26,19.3,2018-11-04 21:43:41 ( Asia/Katmandu)
2747,AQM Budhanilkantha,26,19.3,2018-11-04 21:33:41 ( Asia/Katmandu)
2748,AQM Budhanilkantha,19,14.37,2018-11-04 21:23:44 ( Asia/Katmandu)
2749,AQM Budhanilkantha,15,11.55,2018-11-04 21:13:41 ( Asia/Katmandu)
2750,AQM Budhanilkantha,16,12.25,2018-11-04 21:03:41 ( Asia/Katmandu)
2751,AQM Budhanilkantha,14,10.85,2018-11-04 20:53:41 ( Asia/Katmandu)
2752,AQM Budhanilkantha,16,12.25,2018-11-04 20:43:41 ( Asia/Katmandu)
2753,AQM Budhanilkantha,15,11.55,2018-11-04 20:33:41 ( Asia/Katmandu)
2754,AQM Budhanilkantha,14,10.85,2018-11-04 20:23:41 ( Asia/Katmandu)
2755,AQM Budhanilkantha,14,10.85,2018-11-04 20:13:41 ( Asia/Katmandu)
2756,AQM Budhanilkantha,10,8.03,2018-11-04 20:03:41 ( Asia/Katmandu)
2757,AQM Budhanilkantha,11,8.73,2018-11-04 19:48:41 ( Asia/Katmandu)
2758,AQM Budhanilkantha,11,8.73,2018-11-04 19:43:41 ( Asia/Katmandu)
2759,AQM Budhanilkantha,11,8.73,2018-11-04 19:33:41 ( Asia/Katmandu)
2760,AQM Budhanilkantha,10,8.03,2018-11-04 19:23:41 ( Asia/Katmandu)
2761,AQM Budhanilkantha,26,19.3,2018-11-04 19:13:41 ( Asia/Katmandu)
2762,AQM Budhanilkantha,35,25.63,2018-11-04 19:03:41 ( Asia/Katmandu)
2763,AQM Budhanilkantha,49,35.49,2018-11-04 18:53:41 ( Asia/Katmandu)
2764,AQM Budhanilkantha,43,31.27,2018-11-04 18:43:41 ( Asia/Katmandu)
2765,AQM Budhanilkantha,57,41.13,2018-11-04 18:33:41 ( Asia/Katmandu)
2766,AQM Budhanilkantha,53,38.31,2018-11-04 18:23:41 ( Asia/Katmandu)
2767,AQM Budhanilkantha,59,42.53,2018-11-04 18:13:41 ( Asia/Katmandu)
2768,AQM Budhanilkantha,66,47.46,2018-11-04 18:03:41 ( Asia/Katmandu)
2769,AQM Budhanilkantha,72,51.69,2018-11-04 17:53:41 ( Asia/Katmandu)
2770,AQM Budhanilkantha,62,44.65,2018-11-04 17:43:41 ( Asia/Katmandu)
2771,AQM Budhanilkantha,62,44.65,2018-11-04 17:33:41 ( Asia/Katmandu)
2772,AQM Budhanilkantha,60,43.24,2018-11-04 17:23:41 ( Asia/Katmandu)
2773,AQM Budhanilkantha,73,52.39,2018-11-04 17:13:42 ( Asia/Katmandu)
2774,AQM Budhanilkantha,63,45.35,2018-11-04 17:03:42 ( Asia/Katmandu)
2775,AQM Budhanilkantha,69,49.58,2018-11-04 16:53:42 ( Asia/Katmandu)
2776,AQM Budhanilkantha,69,49.58,2018-11-04 16:43:42 ( Asia/Katmandu)
2777,AQM Budhanilkantha,81,58.03,2018-11-04 16:33:42 ( Asia/Katmandu)
2778,AQM Budhanilkantha,92,65.77,2018-11-04 16:23:42 ( Asia/Katmandu)
2779,AQM Budhanilkantha,100,71.4,2018-11-04 16:13:42 ( Asia/Katmandu)
2780,AQM Budhanilkantha,119,84.78,2018-11-04 16:03:42 ( Asia/Katmandu)
2781,AQM Budhanilkantha,139,98.87,2018-11-04 15:53:42 ( Asia/Katmandu)
2782,AQM Budhanilkantha,136,96.76,2018-11-04 15:43:42 ( Asia/Katmandu)
2783,AQM Budhanilkantha,141,100.28,2018-11-04 15:33:42 ( Asia/Katmandu)
2784,AQM Budhanilkantha,74,53.1,2018-11-04 15:23:42 ( Asia/Katmandu)
2785,AQM Budhanilkantha,70,50.28,2018-11-04 15:13:42 ( Asia/Katmandu)
2786,AQM Budhanilkantha,59,42.53,2018-11-04 15:03:42 ( Asia/Katmandu)
2787,AQM Budhanilkantha,60,43.24,2018-11-04 14:53:42 ( Asia/Katmandu)
2788,AQM Budhanilkantha,51,36.9,2018-11-04 14:43:42 ( Asia/Katmandu)
2789,AQM Budhanilkantha,53,38.31,2018-11-04 14:27:53 ( Asia/Katmandu)
2790,AQM Budhanilkantha,53,38.31,2018-11-04 14:22:53 ( Asia/Katmandu)
2791,AQM Budhanilkantha,47,34.08,2018-11-04 14:12:53 ( Asia/Katmandu)
2792,AQM Budhanilkantha,48,34.79,2018-11-04 14:02:53 ( Asia/Katmandu)
2793,AQM Budhanilkantha,58,41.83,2018-11-04 13:52:53 ( Asia/Katmandu)
2794,AQM Budhanilkantha,42,30.56,2018-11-04 13:42:53 ( Asia/Katmandu)
2795,AQM Budhanilkantha,46,33.38,2018-11-04 13:32:53 ( Asia/Katmandu)
2796,AQM Budhanilkantha,36,26.34,2018-11-04 13:22:53 ( Asia/Katmandu)
2797,AQM Budhanilkantha,25,18.59,2018-11-04 13:12:53 ( Asia/Katmandu)
2798,AQM Budhanilkantha,23,17.18,2018-11-04 13:02:53 ( Asia/Katmandu)
2799,AQM Budhanilkantha,25,18.59,2018-11-04 12:52:53 ( Asia/Katmandu)
2800,AQM Budhanilkantha,31,22.82,2018-11-04 12:42:53 ( Asia/Katmandu)
2801,AQM Budhanilkantha,29,21.41,2018-11-04 12:32:54 ( Asia/Katmandu)
2802,AQM Budhanilkantha,27,20,2018-11-04 12:22:53 ( Asia/Katmandu)
2803,AQM Budhanilkantha,25,18.59,2018-11-04 12:12:54 ( Asia/Katmandu)
2804,AQM Budhanilkantha,23,17.18,2018-11-04 12:02:54 ( Asia/Katmandu)
2805,AQM Budhanilkantha,22,16.48,2018-11-04 11:52:54 ( Asia/Katmandu)
2806,AQM Budhanilkantha,22,16.48,2018-11-04 11:42:54 ( Asia/Katmandu)
2807,AQM Budhanilkantha,23,17.18,2018-11-04 11:32:54 ( Asia/Katmandu)
2808,AQM Budhanilkantha,22,16.48,2018-11-04 11:22:54 ( Asia/Katmandu)
2809,AQM Budhanilkantha,21,15.78,2018-11-04 11:12:54 ( Asia/Katmandu)
2810,AQM Budhanilkantha,17,12.96,2018-11-04 11:02:54 ( Asia/Katmandu)
2811,AQM Budhanilkantha,22,16.48,2018-11-04 10:52:54 ( Asia/Katmandu)
2812,AQM Budhanilkantha,22,16.48,2018-11-04 10:42:54 ( Asia/Katmandu)
2813,AQM Budhanilkantha,21,15.78,2018-11-04 10:32:54 ( Asia/Katmandu)
2814,AQM Budhanilkantha,27,20,2018-11-04 10:22:54 ( Asia/Katmandu)
2815,AQM Budhanilkantha,22,16.48,2018-11-04 10:12:54 ( Asia/Katmandu)
2816,AQM Budhanilkantha,18,13.66,2018-11-04 10:02:54 ( Asia/Katmandu)
2817,AQM Budhanilkantha,21,15.78,2018-11-04 09:52:54 ( Asia/Katmandu)
2818,AQM Budhanilkantha,17,12.96,2018-11-04 09:42:54 ( Asia/Katmandu)
2819,AQM Budhanilkantha,21,15.78,2018-11-04 09:32:54 ( Asia/Katmandu)
2820,AQM Budhanilkantha,18,13.66,2018-11-04 09:22:54 ( Asia/Katmandu)
2821,AQM Budhanilkantha,18,13.66,2018-11-04 09:12:54 ( Asia/Katmandu)
2822,AQM Budhanilkantha,17,12.96,2018-11-04 09:02:54 ( Asia/Katmandu)
2823,AQM Budhanilkantha,16,12.25,2018-11-04 08:52:54 ( Asia/Katmandu)
2824,AQM Budhanilkantha,15,11.55,2018-11-04 08:42:54 ( Asia/Katmandu)
2825,AQM Budhanilkantha,20,15.07,2018-11-04 08:32:54 ( Asia/Katmandu)
2826,AQM Budhanilkantha,15,11.55,2018-11-04 08:22:54 ( Asia/Katmandu)
2827,AQM Budhanilkantha,18,13.66,2018-11-04 08:12:54 ( Asia/Katmandu)
2828,AQM Budhanilkantha,15,11.55,2018-11-04 08:02:54 ( Asia/Katmandu)
2829,AQM Budhanilkantha,17,12.96,2018-11-04 07:52:54 ( Asia/Katmandu)
2830,AQM Budhanilkantha,17,12.96,2018-11-04 07:42:54 ( Asia/Katmandu)
2831,AQM Budhanilkantha,18,13.66,2018-11-04 07:32:56 ( Asia/Katmandu)
2832,AQM Budhanilkantha,18,13.66,2018-11-04 07:22:54 ( Asia/Katmandu)
2833,AQM Budhanilkantha,22,16.48,2018-11-04 07:12:54 ( Asia/Katmandu)
2834,AQM Budhanilkantha,20,15.07,2018-11-04 07:02:54 ( Asia/Katmandu)
2835,AQM Budhanilkantha,18,13.66,2018-11-04 06:52:54 ( Asia/Katmandu)
2836,AQM Budhanilkantha,15,11.55,2018-11-04 06:42:54 ( Asia/Katmandu)
2837,AQM Budhanilkantha,22,16.48,2018-11-04 06:32:54 ( Asia/Katmandu)
2838,AQM Budhanilkantha,17,12.96,2018-11-04 06:22:54 ( Asia/Katmandu)
2839,AQM Budhanilkantha,17,12.96,2018-11-04 06:12:54 ( Asia/Katmandu)
2840,AQM Budhanilkantha,19,14.37,2018-11-04 06:02:54 ( Asia/Katmandu)
2841,AQM Budhanilkantha,16,12.25,2018-11-04 05:52:56 ( Asia/Katmandu)
2842,AQM Budhanilkantha,17,12.96,2018-11-04 05:42:54 ( Asia/Katmandu)
2843,AQM Budhanilkantha,20,15.07,2018-11-04 05:32:54 ( Asia/Katmandu)
2844,AQM Budhanilkantha,22,16.48,2018-11-04 05:22:54 ( Asia/Katmandu)
2845,AQM Budhanilkantha,20,15.07,2018-11-04 05:12:54 ( Asia/Katmandu)
2846,AQM Budhanilkantha,20,15.07,2018-11-04 05:02:54 ( Asia/Katmandu)
2847,AQM Budhanilkantha,26,19.3,2018-11-04 04:52:54 ( Asia/Katmandu)
2848,AQM Budhanilkantha,28,20.7,2018-11-04 04:42:54 ( Asia/Katmandu)
2849,AQM Budhanilkantha,25,18.59,2018-11-04 04:32:54 ( Asia/Katmandu)
2850,AQM Budhanilkantha,25,18.59,2018-11-04 04:23:02 ( Asia/Katmandu)
2851,AQM Budhanilkantha,26,19.3,2018-11-04 04:12:54 ( Asia/Katmandu)
2852,AQM Budhanilkantha,23,17.18,2018-11-04 04:02:54 ( Asia/Katmandu)
2853,AQM Budhanilkantha,25,18.59,2018-11-04 03:52:54 ( Asia/Katmandu)
2854,AQM Budhanilkantha,26,19.3,2018-11-04 03:42:54 ( Asia/Katmandu)
2855,AQM Budhanilkantha,28,20.7,2018-11-04 03:32:55 ( Asia/Katmandu)
2856,AQM Budhanilkantha,33,24.23,2018-11-04 03:22:54 ( Asia/Katmandu)
2857,AQM Budhanilkantha,30,22.11,2018-11-04 03:12:55 ( Asia/Katmandu)
2858,AQM Budhanilkantha,26,19.3,2018-11-04 03:02:55 ( Asia/Katmandu)
2859,AQM Budhanilkantha,28,20.7,2018-11-04 02:52:55 ( Asia/Katmandu)
2860,AQM Budhanilkantha,27,20,2018-11-04 02:42:55 ( Asia/Katmandu)
2861,AQM Budhanilkantha,29,21.41,2018-11-04 02:32:55 ( Asia/Katmandu)
2862,AQM Budhanilkantha,26,19.3,2018-11-04 02:22:55 ( Asia/Katmandu)
2863,AQM Budhanilkantha,29,21.41,2018-11-04 02:12:22 ( Asia/Katmandu)
2864,AQM Budhanilkantha,22,16.48,2018-11-04 02:02:21 ( Asia/Katmandu)
2865,AQM Budhanilkantha,26,19.3,2018-11-04 01:52:21 ( Asia/Katmandu)
2866,AQM Budhanilkantha,20,15.07,2018-11-04 01:42:21 ( Asia/Katmandu)
2867,AQM Budhanilkantha,19,14.37,2018-11-04 01:32:21 ( Asia/Katmandu)
2868,AQM Budhanilkantha,17,12.96,2018-11-04 01:22:21 ( Asia/Katmandu)
2869,AQM Budhanilkantha,17,12.96,2018-11-04 01:12:21 ( Asia/Katmandu)
2870,AQM Budhanilkantha,12,9.44,2018-11-04 01:02:21 ( Asia/Katmandu)
2871,AQM Budhanilkantha,15,11.55,2018-11-04 00:52:21 ( Asia/Katmandu)
2872,AQM Budhanilkantha,18,13.66,2018-11-04 00:42:21 ( Asia/Katmandu)
2873,AQM Budhanilkantha,16,12.25,2018-11-04 00:32:21 ( Asia/Katmandu)
2874,AQM Budhanilkantha,24,17.89,2018-11-04 00:22:21 ( Asia/Katmandu)
2875,AQM Budhanilkantha,24,17.89,2018-11-04 00:12:21 ( Asia/Katmandu)
2876,AQM Budhanilkantha,20,15.07,2018-11-04 00:02:21 ( Asia/Katmandu)
2877,AQM Budhanilkantha,24,17.89,2018-11-03 23:52:21 ( Asia/Katmandu)
2878,AQM Budhanilkantha,22,16.48,2018-11-03 23:42:21 ( Asia/Katmandu)
2879,AQM Budhanilkantha,27,20,2018-11-03 23:32:21 ( Asia/Katmandu)
2880,AQM Budhanilkantha,27,20,2018-11-03 23:22:21 ( Asia/Katmandu)
2881,AQM Budhanilkantha,27,20,2018-11-03 23:12:21 ( Asia/Katmandu)
2882,AQM Budhanilkantha,21,15.78,2018-11-03 23:02:21 ( Asia/Katmandu)
2883,AQM Budhanilkantha,20,15.07,2018-11-03 22:52:21 ( Asia/Katmandu)
2884,AQM Budhanilkantha,17,12.96,2018-11-03 22:42:21 ( Asia/Katmandu)
2885,AQM Budhanilkantha,15,11.55,2018-11-03 22:32:21 ( Asia/Katmandu)
2886,AQM Budhanilkantha,15,11.55,2018-11-03 22:22:21 ( Asia/Katmandu)
2887,AQM Budhanilkantha,12,9.44,2018-11-03 22:12:21 ( Asia/Katmandu)
2888,AQM Budhanilkantha,13,10.14,2018-11-03 22:02:21 ( Asia/Katmandu)
2889,AQM Budhanilkantha,15,11.55,2018-11-03 21:52:21 ( Asia/Katmandu)
2890,AQM Budhanilkantha,10,8.03,2018-11-03 21:42:21 ( Asia/Katmandu)
2891,AQM Budhanilkantha,19,14.37,2018-11-03 21:32:21 ( Asia/Katmandu)
2892,AQM Budhanilkantha,11,8.73,2018-11-03 21:22:21 ( Asia/Katmandu)
2893,AQM Budhanilkantha,12,9.44,2018-11-03 21:12:21 ( Asia/Katmandu)
2894,AQM Budhanilkantha,11,8.73,2018-11-03 21:02:21 ( Asia/Katmandu)
2895,AQM Budhanilkantha,14,10.85,2018-11-03 20:52:21 ( Asia/Katmandu)
2896,AQM Budhanilkantha,14,10.85,2018-11-03 20:42:21 ( Asia/Katmandu)
2897,AQM Budhanilkantha,19,14.37,2018-11-03 20:32:21 ( Asia/Katmandu)
2898,AQM Budhanilkantha,20,15.07,2018-11-03 20:22:21 ( Asia/Katmandu)
2899,AQM Budhanilkantha,15,11.55,2018-11-03 20:12:22 ( Asia/Katmandu)
2900,AQM Budhanilkantha,27,20,2018-11-03 20:02:21 ( Asia/Katmandu)
2901,AQM Budhanilkantha,28,20.7,2018-11-03 19:52:22 ( Asia/Katmandu)
2902,AQM Budhanilkantha,63,45.35,2018-11-03 15:06:15 ( Asia/Katmandu)
2903,AQM Budhanilkantha,58,41.83,2018-11-03 15:01:15 ( Asia/Katmandu)
2904,AQM Budhanilkantha,63,45.35,2018-11-03 14:51:15 ( Asia/Katmandu)
2905,AQM Budhanilkantha,49,35.49,2018-11-03 14:41:15 ( Asia/Katmandu)
2906,AQM Budhanilkantha,52,37.6,2018-11-03 14:31:15 ( Asia/Katmandu)
2907,AQM Budhanilkantha,52,37.6,2018-11-03 14:21:15 ( Asia/Katmandu)
2908,AQM Budhanilkantha,47,34.08,2018-11-03 14:11:15 ( Asia/Katmandu)
2909,AQM Budhanilkantha,49,35.49,2018-11-03 14:01:16 ( Asia/Katmandu)
2910,AQM Budhanilkantha,46,33.38,2018-11-03 13:51:16 ( Asia/Katmandu)
2911,AQM Budhanilkantha,49,35.49,2018-11-03 13:41:16 ( Asia/Katmandu)
2912,AQM Budhanilkantha,49,35.49,2018-11-03 13:31:16 ( Asia/Katmandu)
2913,AQM Budhanilkantha,46,33.38,2018-11-03 13:21:16 ( Asia/Katmandu)
2914,AQM Budhanilkantha,45,32.68,2018-11-03 13:11:16 ( Asia/Katmandu)
2915,AQM Budhanilkantha,37,27.04,2018-11-03 13:01:16 ( Asia/Katmandu)
2916,AQM Budhanilkantha,31,22.82,2018-11-03 12:51:16 ( Asia/Katmandu)
2917,AQM Budhanilkantha,33,24.23,2018-11-03 12:41:16 ( Asia/Katmandu)
2918,AQM Budhanilkantha,28,20.7,2018-11-03 12:31:16 ( Asia/Katmandu)
2919,AQM Budhanilkantha,30,22.11,2018-11-03 12:21:16 ( Asia/Katmandu)
2920,AQM Budhanilkantha,24,17.89,2018-11-03 12:11:16 ( Asia/Katmandu)
2921,AQM Budhanilkantha,25,18.59,2018-11-03 12:01:16 ( Asia/Katmandu)
2922,AQM Budhanilkantha,24,17.89,2018-11-03 11:51:16 ( Asia/Katmandu)
2923,AQM Budhanilkantha,23,17.18,2018-11-03 11:41:16 ( Asia/Katmandu)
2924,AQM Budhanilkantha,22,16.48,2018-11-03 11:31:16 ( Asia/Katmandu)
2925,AQM Budhanilkantha,19,14.37,2018-11-03 11:21:16 ( Asia/Katmandu)
2926,AQM Budhanilkantha,17,12.96,2018-11-03 11:11:16 ( Asia/Katmandu)
2927,AQM Budhanilkantha,21,15.78,2018-11-03 11:01:16 ( Asia/Katmandu)
2928,AQM Budhanilkantha,19,14.37,2018-11-03 10:51:16 ( Asia/Katmandu)
2929,AQM Budhanilkantha,24,17.89,2018-11-03 10:41:16 ( Asia/Katmandu)
2930,AQM Budhanilkantha,24,17.89,2018-11-03 10:31:16 ( Asia/Katmandu)
2931,AQM Budhanilkantha,14,10.85,2018-11-03 10:21:16 ( Asia/Katmandu)
2932,AQM Budhanilkantha,15,11.55,2018-11-03 10:11:16 ( Asia/Katmandu)
2933,AQM Budhanilkantha,12,9.44,2018-11-03 10:01:16 ( Asia/Katmandu)
2934,AQM Budhanilkantha,14,10.85,2018-11-03 09:51:16 ( Asia/Katmandu)
2935,AQM Budhanilkantha,14,10.85,2018-11-03 09:41:16 ( Asia/Katmandu)
2936,AQM Budhanilkantha,16,12.25,2018-11-03 09:31:16 ( Asia/Katmandu)
2937,AQM Budhanilkantha,14,10.85,2018-11-03 09:21:16 ( Asia/Katmandu)
2938,AQM Budhanilkantha,14,10.85,2018-11-03 09:11:16 ( Asia/Katmandu)
2939,AQM Budhanilkantha,14,10.85,2018-11-03 09:01:16 ( Asia/Katmandu)
2940,AQM Budhanilkantha,14,10.85,2018-11-03 08:51:16 ( Asia/Katmandu)
2941,AQM Budhanilkantha,10,8.03,2018-11-03 08:41:16 ( Asia/Katmandu)
2942,AQM Budhanilkantha,12,9.44,2018-11-03 08:31:16 ( Asia/Katmandu)
2943,AQM Budhanilkantha,14,10.85,2018-11-03 08:21:16 ( Asia/Katmandu)
2944,AQM Budhanilkantha,14,10.85,2018-11-03 08:11:16 ( Asia/Katmandu)
2945,AQM Budhanilkantha,11,8.73,2018-11-03 08:01:16 ( Asia/Katmandu)
2946,AQM Budhanilkantha,14,10.85,2018-11-03 07:51:16 ( Asia/Katmandu)
2947,AQM Budhanilkantha,10,8.03,2018-11-03 07:41:16 ( Asia/Katmandu)
2948,AQM Budhanilkantha,11,8.73,2018-11-03 07:31:16 ( Asia/Katmandu)
2949,AQM Budhanilkantha,12,9.44,2018-11-03 07:21:16 ( Asia/Katmandu)
2950,AQM Budhanilkantha,15,11.55,2018-11-03 07:11:16 ( Asia/Katmandu)
2951,AQM Budhanilkantha,9,7.32,2018-11-03 07:01:16 ( Asia/Katmandu)
2952,AQM Budhanilkantha,11,8.73,2018-11-03 06:51:16 ( Asia/Katmandu)
2953,AQM Budhanilkantha,12,9.44,2018-11-03 06:41:16 ( Asia/Katmandu)
2954,AQM Budhanilkantha,11,8.73,2018-11-03 06:31:16 ( Asia/Katmandu)
2955,AQM Budhanilkantha,10,8.03,2018-11-03 06:21:16 ( Asia/Katmandu)
2956,AQM Budhanilkantha,13,10.14,2018-11-03 06:11:16 ( Asia/Katmandu)
2957,AQM Budhanilkantha,10,8.03,2018-11-03 06:01:17 ( Asia/Katmandu)
2958,AQM Budhanilkantha,12,9.44,2018-11-03 05:51:16 ( Asia/Katmandu)
2959,AQM Budhanilkantha,13,10.14,2018-11-03 05:41:17 ( Asia/Katmandu)
2960,AQM Budhanilkantha,10,8.03,2018-11-03 05:31:17 ( Asia/Katmandu)
2961,AQM Budhanilkantha,12,9.44,2018-11-03 05:21:17 ( Asia/Katmandu)
2962,AQM Budhanilkantha,15,11.55,2018-11-03 05:11:17 ( Asia/Katmandu)
2963,AQM Budhanilkantha,12,9.44,2018-11-03 05:01:17 ( Asia/Katmandu)
2964,AQM Budhanilkantha,15,11.55,2018-11-03 04:51:17 ( Asia/Katmandu)
2965,AQM Budhanilkantha,14,10.85,2018-11-03 04:41:17 ( Asia/Katmandu)
2966,AQM Budhanilkantha,19,14.37,2018-11-03 04:31:17 ( Asia/Katmandu)
2967,AQM Budhanilkantha,15,11.55,2018-11-03 04:21:17 ( Asia/Katmandu)
2968,AQM Budhanilkantha,19,14.37,2018-11-03 04:11:17 ( Asia/Katmandu)
2969,AQM Budhanilkantha,17,12.96,2018-11-03 04:01:17 ( Asia/Katmandu)
2970,AQM Budhanilkantha,16,12.25,2018-11-03 03:51:17 ( Asia/Katmandu)
2971,AQM Budhanilkantha,25,18.59,2018-11-03 03:41:17 ( Asia/Katmandu)
2972,AQM Budhanilkantha,25,18.59,2018-11-03 03:31:17 ( Asia/Katmandu)
2973,AQM Budhanilkantha,27,20,2018-11-03 03:21:17 ( Asia/Katmandu)
2974,AQM Budhanilkantha,35,25.63,2018-11-03 03:11:17 ( Asia/Katmandu)
2975,AQM Budhanilkantha,41,29.86,2018-11-03 03:01:17 ( Asia/Katmandu)
