S.N,Device,PM 2.5,Calibrated PM 2.5,Date Time
15764,AQM Putalisadak,36,25.5,11/09/17 01:04 AM
15765,AQM Putalisadak,43,30.2,11/09/17 12:55 AM
15766,AQM Putalisadak,40,28.19,11/09/17 12:45 AM
15767,AQM Putalisadak,39,27.52,11/09/17 12:34 AM
15768,AQM Putalisadak,36,25.5,11/09/17 12:24 AM
15769,AQM Putalisadak,33,23.49,11/09/17 12:14 AM
15770,AQM Putalisadak,34,24.16,11/09/17 12:04 AM
15771,AQM Putalisadak,33,23.49,11/08/17 11:54 PM
15772,AQM Putalisadak,33,23.49,11/08/17 11:44 PM
15773,AQM Putalisadak,32,22.82,11/08/17 11:34 PM
15774,AQM Putalisadak,36,25.5,11/08/17 11:24 PM
15775,AQM Putalisadak,33,23.49,11/08/17 11:14 PM
15776,AQM Putalisadak,31,22.15,11/08/17 11:04 PM
15777,AQM Putalisadak,31,22.15,11/08/17 10:54 PM
15778,AQM Putalisadak,34,24.16,11/08/17 10:44 PM
15779,AQM Putalisadak,38,26.85,11/08/17 10:34 PM
15780,AQM Putalisadak,39,27.52,11/08/17 10:24 PM
15781,AQM Putalisadak,46,32.21,11/08/17 10:14 PM
15782,AQM Putalisadak,37,26.17,11/08/17 10:04 PM
15783,AQM Putalisadak,39,27.52,11/08/17 09:44 PM
15784,AQM Putalisadak,37,26.17,11/08/17 09:34 PM
15785,AQM Putalisadak,30,21.48,11/08/17 09:24 PM
15786,AQM Putalisadak,31,22.15,11/08/17 09:14 PM
15787,AQM Putalisadak,30,21.48,11/08/17 09:04 PM
15788,AQM Putalisadak,25,18.13,11/08/17 08:54 PM
15789,AQM Putalisadak,29,20.81,11/08/17 08:44 PM
15790,AQM Putalisadak,29,20.81,11/08/17 08:34 PM
15791,AQM Putalisadak,33,23.49,11/08/17 08:24 PM
15792,AQM Putalisadak,35,24.83,11/08/17 08:14 PM
15793,AQM Putalisadak,27,19.47,11/08/17 08:04 PM
15794,AQM Putalisadak,31,22.15,11/08/17 07:54 PM
15795,AQM Putalisadak,33,23.49,11/08/17 07:44 PM
15796,AQM Putalisadak,34,24.16,11/08/17 07:34 PM
15797,AQM Putalisadak,39,27.52,11/08/17 07:24 PM
15798,AQM Putalisadak,42,29.53,11/08/17 07:14 PM
15799,AQM Putalisadak,39,27.52,11/08/17 07:04 PM
15800,AQM Putalisadak,42,29.53,11/08/17 06:54 PM
15801,AQM Putalisadak,41,28.86,11/08/17 06:44 PM
15802,AQM Putalisadak,44,30.87,11/08/17 06:34 PM
15803,AQM Putalisadak,42,29.53,11/08/17 06:24 PM
15804,AQM Putalisadak,25,18.13,11/08/17 06:15 PM
15805,AQM Putalisadak,25,18.13,11/08/17 06:05 PM
15806,AQM Putalisadak,24,17.46,11/08/17 05:55 PM
15807,AQM Putalisadak,24,17.46,11/08/17 05:44 PM
15808,AQM Putalisadak,31,22.15,11/08/17 05:34 PM
15809,AQM Putalisadak,23,16.78,11/08/17 05:24 PM
15810,AQM Putalisadak,22,16.11,11/08/17 05:14 PM
15811,AQM Putalisadak,24,17.46,11/08/17 05:04 PM
15812,AQM Putalisadak,24,17.46,11/08/17 04:54 PM
15813,AQM Putalisadak,28,20.14,11/08/17 04:44 PM
15814,AQM Putalisadak,25,18.13,11/08/17 04:34 PM
15815,AQM Putalisadak,25,18.13,11/08/17 04:24 PM
15816,AQM Putalisadak,24,17.46,11/08/17 04:14 PM
15817,AQM Putalisadak,17,12.76,11/08/17 04:04 PM
15818,AQM Putalisadak,17,12.76,11/08/17 03:54 PM
15819,AQM Putalisadak,18,13.43,11/08/17 03:44 PM
15820,AQM Putalisadak,14,10.75,11/08/17 03:34 PM
15821,AQM Putalisadak,19,14.1,11/08/17 03:24 PM
15822,AQM Putalisadak,17,12.76,11/08/17 03:14 PM
15823,AQM Putalisadak,20,14.77,11/08/17 03:04 PM
15824,AQM Putalisadak,18,13.43,11/08/17 02:54 PM
15825,AQM Putalisadak,18,13.43,11/08/17 02:44 PM
15826,AQM Putalisadak,9,7.4,11/08/17 02:34 PM
15827,AQM Putalisadak,12,9.41,11/08/17 02:24 PM
15828,AQM Putalisadak,11,8.74,11/08/17 02:14 PM
15829,AQM Putalisadak,12,9.41,11/08/17 02:04 PM
15830,AQM Putalisadak,18,13.43,11/08/17 01:54 PM
15831,AQM Putalisadak,18,13.43,11/08/17 01:45 PM
15832,AQM Putalisadak,15,11.42,11/08/17 01:34 PM
15833,AQM Putalisadak,18,13.43,11/08/17 01:25 PM
15834,AQM Putalisadak,19,14.1,11/08/17 01:15 PM
15835,AQM Putalisadak,21,15.44,11/08/17 01:04 PM
15836,AQM Putalisadak,23,16.78,11/08/17 12:54 PM
15837,AQM Putalisadak,22,16.11,11/08/17 12:44 PM
15838,AQM Putalisadak,20,14.77,11/08/17 12:34 PM
15839,AQM Putalisadak,18,13.43,11/08/17 12:24 PM
15840,AQM Putalisadak,20,14.77,11/08/17 12:14 PM
15841,AQM Putalisadak,14,10.75,11/08/17 12:04 PM
15842,AQM Putalisadak,20,14.77,11/08/17 11:54 AM
15843,AQM Putalisadak,20,14.77,11/08/17 11:44 AM
15844,AQM Putalisadak,17,12.76,11/08/17 11:34 AM
15845,AQM Putalisadak,22,16.11,11/08/17 11:24 AM
15846,AQM Putalisadak,32,22.82,11/08/17 11:14 AM
15847,AQM Putalisadak,31,22.15,11/08/17 11:04 AM
15848,AQM Putalisadak,39,27.52,11/08/17 10:44 AM
15849,AQM Putalisadak,40,28.19,11/08/17 10:34 AM
15850,AQM Putalisadak,47,32.88,11/08/17 10:24 AM
15851,AQM Putalisadak,58,40.26,11/08/17 10:14 AM
15852,AQM Putalisadak,57,39.59,11/08/17 10:04 AM
15853,AQM Putalisadak,66,45.62,11/08/17 09:54 AM
15854,AQM Putalisadak,67,46.3,11/08/17 09:44 AM
15855,AQM Putalisadak,61,42.27,11/08/17 09:34 AM
15856,AQM Putalisadak,58,40.26,11/08/17 09:24 AM
15857,AQM Putalisadak,55,38.25,11/08/17 09:15 AM
15858,AQM Putalisadak,55,38.25,11/08/17 09:04 AM
15859,AQM Putalisadak,77,53,11/08/17 08:54 AM
15860,AQM Putalisadak,91,62.39,11/08/17 08:44 AM
15861,AQM Putalisadak,78,53.67,11/08/17 08:34 AM
15862,AQM Putalisadak,93,63.73,11/08/17 08:24 AM
15863,AQM Putalisadak,89,61.05,11/08/17 08:14 AM
15864,AQM Putalisadak,89,61.05,11/08/17 08:04 AM
15865,AQM Putalisadak,92,63.06,11/08/17 07:54 AM
15866,AQM Putalisadak,79,54.34,11/08/17 07:44 AM
15867,AQM Putalisadak,101,69.1,11/08/17 07:34 AM
15868,AQM Putalisadak,181,122.75,11/08/17 07:25 AM
15869,AQM Putalisadak,187,126.78,11/08/17 07:15 AM
15870,AQM Putalisadak,84,57.7,11/08/17 07:05 AM
15871,AQM Putalisadak,77,53,11/08/17 06:55 AM
15872,AQM Putalisadak,79,54.34,11/08/17 06:45 AM
15873,AQM Putalisadak,80,55.01,11/08/17 06:35 AM
15874,AQM Putalisadak,86,59.04,11/08/17 06:24 AM
15875,AQM Putalisadak,106,72.45,11/08/17 06:15 AM
15876,AQM Putalisadak,147,99.95,11/08/17 06:05 AM
15877,AQM Putalisadak,82,56.36,11/08/17 05:55 AM
15878,AQM Putalisadak,54,37.58,11/08/17 05:45 AM
15879,AQM Putalisadak,48,33.55,11/08/17 05:35 AM
15880,AQM Putalisadak,47,32.88,11/08/17 05:25 AM
15881,AQM Putalisadak,51,35.56,11/08/17 05:15 AM
15882,AQM Putalisadak,45,31.54,11/08/17 05:05 AM
15883,AQM Putalisadak,51,35.56,11/08/17 04:55 AM
15884,AQM Putalisadak,37,26.17,11/08/17 04:45 AM
15885,AQM Putalisadak,40,28.19,11/08/17 04:35 AM
15886,AQM Putalisadak,41,28.86,11/08/17 04:25 AM
15887,AQM Putalisadak,38,26.85,11/08/17 04:15 AM
15888,AQM Putalisadak,40,28.19,11/08/17 04:05 AM
15889,AQM Putalisadak,48,33.55,11/08/17 03:55 AM
15890,AQM Putalisadak,47,32.88,11/08/17 03:45 AM
15891,AQM Putalisadak,46,32.21,11/08/17 03:35 AM
15892,AQM Putalisadak,53,36.91,11/08/17 03:25 AM
15893,AQM Putalisadak,37,26.17,11/08/17 03:15 AM
15894,AQM Putalisadak,37,26.17,11/08/17 03:05 AM
15895,AQM Putalisadak,38,26.85,11/08/17 02:55 AM
15896,AQM Putalisadak,34,24.16,11/08/17 02:34 AM
15897,AQM Putalisadak,34,24.16,11/08/17 02:24 AM
15898,AQM Putalisadak,34,24.16,11/08/17 02:14 AM
15899,AQM Putalisadak,34,24.16,11/08/17 02:04 AM
15900,AQM Putalisadak,28,20.14,11/08/17 01:54 AM
15901,AQM Putalisadak,27,19.47,11/08/17 01:44 AM
15902,AQM Putalisadak,37,26.17,11/08/17 01:34 AM
15903,AQM Putalisadak,31,22.15,11/08/17 01:24 AM
15904,AQM Putalisadak,32,22.82,11/08/17 01:14 AM
15905,AQM Putalisadak,37,26.17,11/08/17 01:04 AM
15906,AQM Putalisadak,37,26.17,11/08/17 12:54 AM
15907,AQM Putalisadak,33,23.49,11/08/17 12:44 AM
15908,AQM Putalisadak,39,27.52,11/08/17 12:34 AM
15909,AQM Putalisadak,42,29.53,11/08/17 12:24 AM
15910,AQM Putalisadak,30,21.48,11/08/17 12:14 AM
15911,AQM Putalisadak,26,18.8,11/08/17 12:04 AM
15912,AQM Putalisadak,32,22.82,11/07/17 11:54 PM
15913,AQM Putalisadak,40,28.19,11/07/17 11:44 PM
15914,AQM Putalisadak,38,26.85,11/07/17 11:34 PM
15915,AQM Putalisadak,36,25.5,11/07/17 11:24 PM
15916,AQM Putalisadak,33,23.49,11/07/17 11:14 PM
15917,AQM Putalisadak,36,25.5,11/07/17 11:04 PM
15918,AQM Putalisadak,31,22.15,11/07/17 10:54 PM
15919,AQM Putalisadak,39,27.52,11/07/17 10:44 PM
15920,AQM Putalisadak,39,27.52,11/07/17 10:34 PM
15921,AQM Putalisadak,30,21.48,11/07/17 10:24 PM
15922,AQM Putalisadak,32,22.82,11/07/17 10:14 PM
15923,AQM Putalisadak,31,22.15,11/07/17 10:04 PM
15924,AQM Putalisadak,30,21.48,11/07/17 09:54 PM
15925,AQM Putalisadak,29,20.81,11/07/17 09:44 PM
15926,AQM Putalisadak,30,21.48,11/07/17 09:34 PM
15927,AQM Putalisadak,36,25.5,11/07/17 09:25 PM
15928,AQM Putalisadak,43,30.2,11/07/17 09:14 PM
15929,AQM Putalisadak,51,35.56,11/07/17 09:04 PM
15930,AQM Putalisadak,43,30.2,11/07/17 08:54 PM
15931,AQM Putalisadak,44,30.87,11/07/17 08:44 PM
15932,AQM Putalisadak,44,30.87,11/07/17 08:34 PM
15933,AQM Putalisadak,44,30.87,11/07/17 08:24 PM
15934,AQM Putalisadak,39,27.52,11/07/17 08:14 PM
15935,AQM Putalisadak,39,27.52,11/07/17 08:04 PM
15936,AQM Putalisadak,33,23.49,11/07/17 07:54 PM
15937,AQM Putalisadak,42,29.53,11/07/17 07:44 PM
15938,AQM Putalisadak,48,33.55,11/07/17 07:34 PM
15939,AQM Putalisadak,37,26.17,11/07/17 07:24 PM
15940,AQM Putalisadak,44,30.87,11/07/17 07:14 PM
15941,AQM Putalisadak,45,31.54,11/07/17 07:04 PM
15942,AQM Putalisadak,37,26.17,11/07/17 06:44 PM
15943,AQM Putalisadak,35,24.83,11/07/17 06:34 PM
15944,AQM Putalisadak,42,29.53,11/07/17 06:24 PM
15945,AQM Putalisadak,47,32.88,11/07/17 06:13 PM
15946,AQM Putalisadak,38,26.85,11/07/17 06:04 PM
15947,AQM Putalisadak,32,22.82,11/07/17 05:54 PM
15948,AQM Putalisadak,40,28.19,11/07/17 05:45 PM
15949,AQM Putalisadak,37,26.17,11/07/17 05:34 PM
15950,AQM Putalisadak,29,20.81,11/07/17 05:25 PM
15951,AQM Putalisadak,25,18.13,11/07/17 05:14 PM
15952,AQM Putalisadak,26,18.8,11/07/17 05:04 PM
15953,AQM Putalisadak,17,12.76,11/07/17 04:54 PM
15954,AQM Putalisadak,22,16.11,11/07/17 04:44 PM
15955,AQM Putalisadak,17,12.76,11/07/17 04:34 PM
15956,AQM Putalisadak,14,10.75,11/07/17 04:24 PM
15957,AQM Putalisadak,13,10.08,11/07/17 04:15 PM
15958,AQM Putalisadak,16,12.09,11/07/17 04:04 PM
15959,AQM Putalisadak,16,12.09,11/07/17 03:55 PM
15960,AQM Putalisadak,19,14.1,11/07/17 03:45 PM
15961,AQM Putalisadak,17,12.76,11/07/17 03:35 PM
15962,AQM Putalisadak,14,10.75,11/07/17 03:25 PM
15963,AQM Putalisadak,14,10.75,11/07/17 03:15 PM
15964,AQM Putalisadak,17,12.76,11/07/17 02:40 PM
15965,AQM Putalisadak,20,14.77,11/07/17 02:35 PM
15966,AQM Putalisadak,24,17.46,11/07/17 02:24 PM
15967,AQM Putalisadak,28,20.14,11/07/17 02:14 PM
15968,AQM Putalisadak,13,10.08,11/07/17 02:04 PM
15969,AQM Putalisadak,13,10.08,11/07/17 01:54 PM
15970,AQM Putalisadak,16,12.09,11/07/17 01:44 PM
15971,AQM Putalisadak,16,12.09,11/07/17 01:34 PM
15972,AQM Putalisadak,14,10.75,11/07/17 01:24 PM
15973,AQM Putalisadak,24,17.46,11/07/17 01:14 PM
15974,AQM Putalisadak,22,16.11,11/07/17 01:04 PM
15975,AQM Putalisadak,19,14.1,11/07/17 12:54 PM
15976,AQM Putalisadak,21,15.44,11/07/17 12:44 PM
15977,AQM Putalisadak,24,17.46,11/07/17 12:34 PM
15978,AQM Putalisadak,25,18.13,11/07/17 12:24 PM
15979,AQM Putalisadak,23,16.78,11/07/17 12:14 PM
15980,AQM Putalisadak,28,20.14,11/07/17 12:04 PM
15981,AQM Putalisadak,28,20.14,11/07/17 11:54 AM
15982,AQM Putalisadak,30,21.48,11/07/17 11:44 AM
15983,AQM Putalisadak,26,18.8,11/07/17 11:34 AM
15984,AQM Putalisadak,26,18.8,11/07/17 11:24 AM
15985,AQM Putalisadak,22,16.11,11/07/17 11:14 AM
15986,AQM Putalisadak,32,22.82,11/07/17 11:04 AM
15987,AQM Putalisadak,38,26.85,11/07/17 10:54 AM
15988,AQM Putalisadak,44,30.87,11/07/17 10:44 AM
15989,AQM Putalisadak,47,32.88,11/07/17 10:34 AM
15990,AQM Putalisadak,58,40.26,11/07/17 10:24 AM
15991,AQM Putalisadak,51,35.56,11/07/17 10:14 AM
15992,AQM Putalisadak,51,35.56,11/07/17 10:04 AM
15993,AQM Putalisadak,75,51.66,11/07/17 09:54 AM
15994,AQM Putalisadak,109,74.46,11/07/17 09:44 AM
15995,AQM Putalisadak,76,52.33,11/07/17 09:34 AM
15996,AQM Putalisadak,84,57.7,11/07/17 09:24 AM
15997,AQM Putalisadak,34,24.16,11/07/17 05:39 AM
15998,AQM Putalisadak,34,24.16,11/07/17 01:05 AM
15999,AQM Putalisadak,33,23.49,11/07/17 01:05 AM
16000,AQM Putalisadak,32,22.82,11/07/17 12:55 AM
16001,AQM Putalisadak,30,21.48,11/07/17 12:45 AM
16002,AQM Putalisadak,40,28.19,11/07/17 12:35 AM
16003,AQM Putalisadak,39,27.52,11/07/17 12:25 AM
16004,AQM Putalisadak,28,20.14,11/07/17 12:14 AM
16005,AQM Putalisadak,33,23.49,11/07/17 12:04 AM
16006,AQM Putalisadak,30,21.48,11/06/17 11:54 PM
16007,AQM Putalisadak,36,25.5,11/06/17 11:44 PM
16008,AQM Putalisadak,33,23.49,11/06/17 11:34 PM
16009,AQM Putalisadak,36,25.5,11/06/17 11:24 PM
16010,AQM Putalisadak,38,26.85,11/06/17 11:14 PM
16011,AQM Putalisadak,45,31.54,11/06/17 11:04 PM
16012,AQM Putalisadak,46,32.21,11/06/17 10:54 PM
16013,AQM Putalisadak,39,27.52,11/06/17 10:44 PM
16014,AQM Putalisadak,40,28.19,11/06/17 10:34 PM
16015,AQM Putalisadak,42,29.53,11/06/17 10:24 PM
16016,AQM Putalisadak,48,33.55,11/06/17 10:14 PM
16017,AQM Putalisadak,38,26.85,11/06/17 10:04 PM
16018,AQM Putalisadak,39,27.52,11/06/17 09:55 PM
16019,AQM Putalisadak,48,33.55,11/06/17 09:44 PM
16020,AQM Putalisadak,56,38.92,11/06/17 09:34 PM
16021,AQM Putalisadak,53,36.91,11/06/17 09:24 PM
16022,AQM Putalisadak,58,40.26,11/06/17 09:14 PM
16023,AQM Putalisadak,53,36.91,11/06/17 09:04 PM
16024,AQM Putalisadak,56,38.92,11/06/17 08:54 PM
16025,AQM Putalisadak,45,31.54,11/06/17 08:44 PM
16026,AQM Putalisadak,34,24.16,11/06/17 08:34 PM
16027,AQM Putalisadak,32,22.82,11/06/17 08:24 PM
16028,AQM Putalisadak,36,25.5,11/06/17 08:15 PM
16029,AQM Putalisadak,31,22.15,11/06/17 08:05 PM
16030,AQM Putalisadak,36,25.5,11/06/17 07:55 PM
16031,AQM Putalisadak,31,22.15,11/06/17 07:45 PM
16032,AQM Putalisadak,25,18.13,11/06/17 07:35 PM
16033,AQM Putalisadak,26,18.8,11/06/17 07:25 PM
16034,AQM Putalisadak,31,22.15,11/06/17 07:15 PM
16035,AQM Putalisadak,32,22.82,11/06/17 07:05 PM
16036,AQM Putalisadak,34,24.16,11/06/17 06:55 PM
16037,AQM Putalisadak,29,20.81,11/06/17 06:45 PM
16038,AQM Putalisadak,29,20.81,11/06/17 06:35 PM
16039,AQM Putalisadak,28,20.14,11/06/17 06:25 PM
16040,AQM Putalisadak,25,18.13,11/06/17 06:15 PM
16041,AQM Putalisadak,31,22.15,11/06/17 06:05 PM
16042,AQM Putalisadak,42,29.53,11/06/17 05:54 PM
16043,AQM Putalisadak,129,87.88,11/06/17 05:44 PM
16044,AQM Putalisadak,80,55.01,11/06/17 05:34 PM
16045,AQM Putalisadak,64,44.28,11/06/17 05:24 PM
16046,AQM Putalisadak,23,16.78,11/06/17 05:14 PM
16047,AQM Putalisadak,19,14.1,11/06/17 05:04 PM
16048,AQM Putalisadak,14,10.75,11/06/17 04:54 PM
16049,AQM Putalisadak,12,9.41,11/06/17 04:44 PM
16050,AQM Putalisadak,14,10.75,11/06/17 04:34 PM
16051,AQM Putalisadak,16,12.09,11/06/17 04:24 PM
16052,AQM Putalisadak,12,9.41,11/06/17 04:14 PM
16053,AQM Putalisadak,12,9.41,11/06/17 04:04 PM
16054,AQM Putalisadak,12,9.41,11/06/17 03:55 PM
16055,AQM Putalisadak,14,10.75,11/06/17 03:44 PM
16056,AQM Putalisadak,12,9.41,11/06/17 03:34 PM
16057,AQM Putalisadak,11,8.74,11/06/17 03:24 PM
16058,AQM Putalisadak,12,9.41,11/06/17 03:15 PM
16059,AQM Putalisadak,13,10.08,11/06/17 03:05 PM
16060,AQM Putalisadak,12,9.41,11/06/17 02:45 PM
16061,AQM Putalisadak,12,9.41,11/06/17 02:34 PM
16062,AQM Putalisadak,12,9.41,11/06/17 02:24 PM
16063,AQM Putalisadak,12,9.41,11/06/17 02:15 PM
16064,AQM Putalisadak,11,8.74,11/06/17 02:04 PM
16065,AQM Putalisadak,10,8.07,11/06/17 01:44 PM
16066,AQM Putalisadak,10,8.07,11/06/17 01:34 PM
16067,AQM Putalisadak,9,7.4,11/06/17 01:25 PM
16068,AQM Putalisadak,24,17.46,11/06/17 01:02 PM
16069,AQM Putalisadak,25,18.13,11/06/17 12:44 PM
16070,AQM Putalisadak,48,33.55,11/06/17 12:35 PM
16071,AQM Putalisadak,21,15.44,11/06/17 12:24 PM
16072,AQM Putalisadak,33,23.49,11/06/17 12:14 PM
16073,AQM Putalisadak,30,21.48,11/06/17 12:05 PM
16074,AQM Putalisadak,37,26.17,11/06/17 11:55 AM
16075,AQM Putalisadak,39,27.52,11/06/17 11:45 AM
16076,AQM Putalisadak,37,26.17,11/06/17 11:35 AM
16077,AQM Putalisadak,42,29.53,11/06/17 11:25 AM
16078,AQM Putalisadak,30,21.48,11/06/17 11:15 AM
16079,AQM Putalisadak,30,21.48,11/06/17 11:05 AM
16080,AQM Putalisadak,36,25.5,11/06/17 10:55 AM
16081,AQM Putalisadak,41,28.86,11/06/17 10:45 AM
16082,AQM Putalisadak,44,30.87,11/06/17 10:35 AM
16083,AQM Putalisadak,39,27.52,11/06/17 10:25 AM
16084,AQM Putalisadak,39,27.52,11/06/17 10:15 AM
16085,AQM Putalisadak,37,26.17,11/06/17 10:05 AM
16086,AQM Putalisadak,44,30.87,11/06/17 09:55 AM
16087,AQM Putalisadak,59,40.93,11/06/17 09:45 AM
16088,AQM Putalisadak,52,36.23,11/06/17 09:35 AM
16089,AQM Putalisadak,53,36.91,11/06/17 09:25 AM
16090,AQM Putalisadak,57,39.59,11/06/17 09:14 AM
16091,AQM Putalisadak,55,38.25,11/06/17 09:04 AM
16092,AQM Putalisadak,59,40.93,11/06/17 08:54 AM
16093,AQM Putalisadak,63,43.61,11/06/17 08:44 AM
16094,AQM Putalisadak,57,39.59,11/06/17 08:34 AM
16095,AQM Putalisadak,69,47.64,11/06/17 08:24 AM
16096,AQM Putalisadak,78,53.67,11/06/17 08:14 AM
16097,AQM Putalisadak,78,53.67,11/06/17 08:04 AM
16098,AQM Putalisadak,68,46.97,11/06/17 07:54 AM
16099,AQM Putalisadak,69,47.64,11/06/17 07:44 AM
16100,AQM Putalisadak,67,46.3,11/06/17 07:34 AM
16101,AQM Putalisadak,67,46.3,11/06/17 07:24 AM
16102,AQM Putalisadak,66,45.62,11/06/17 07:15 AM
16103,AQM Putalisadak,76,52.33,11/06/17 07:05 AM
16104,AQM Putalisadak,51,35.56,11/06/17 06:55 AM
16105,AQM Putalisadak,52,36.23,11/06/17 06:45 AM
16106,AQM Putalisadak,52,36.23,11/06/17 06:35 AM
16107,AQM Putalisadak,48,33.55,11/06/17 06:25 AM
16108,AQM Putalisadak,48,33.55,11/06/17 06:15 AM
16109,AQM Putalisadak,37,26.17,11/06/17 06:05 AM
16110,AQM Putalisadak,35,24.83,11/06/17 05:55 AM
16111,AQM Putalisadak,31,22.15,11/06/17 05:45 AM
16112,AQM Putalisadak,30,21.48,11/06/17 05:35 AM
16113,AQM Putalisadak,25,18.13,11/06/17 05:25 AM
16114,AQM Putalisadak,25,18.13,11/06/17 05:15 AM
16115,AQM Putalisadak,21,15.44,11/06/17 05:05 AM
16116,AQM Putalisadak,20,14.77,11/06/17 04:55 AM
16117,AQM Putalisadak,24,17.46,11/06/17 04:45 AM
16118,AQM Putalisadak,21,15.44,11/06/17 04:35 AM
16119,AQM Putalisadak,21,15.44,11/06/17 04:25 AM
16120,AQM Putalisadak,23,16.78,11/06/17 04:15 AM
16121,AQM Putalisadak,21,15.44,11/06/17 04:05 AM
16122,AQM Putalisadak,26,18.8,11/06/17 03:55 AM
16123,AQM Putalisadak,25,18.13,11/06/17 03:45 AM
16124,AQM Putalisadak,25,18.13,11/06/17 03:35 AM
16125,AQM Putalisadak,21,15.44,11/06/17 03:25 AM
16126,AQM Putalisadak,27,19.47,11/06/17 03:15 AM
16127,AQM Putalisadak,21,15.44,11/06/17 03:05 AM
16128,AQM Putalisadak,24,17.46,11/06/17 02:55 AM
16129,AQM Putalisadak,24,17.46,11/06/17 02:45 AM
16130,AQM Putalisadak,20,14.77,11/06/17 02:35 AM
16131,AQM Putalisadak,28,20.14,11/06/17 02:25 AM
16132,AQM Putalisadak,28,20.14,11/06/17 02:15 AM
16133,AQM Putalisadak,21,15.44,11/06/17 02:05 AM
16134,AQM Putalisadak,28,20.14,11/06/17 01:55 AM
16135,AQM Putalisadak,26,18.8,11/06/17 01:45 AM
16136,AQM Putalisadak,26,18.8,11/06/17 01:34 AM
16137,AQM Putalisadak,28,20.14,11/06/17 01:24 AM
16138,AQM Putalisadak,26,18.8,11/06/17 01:14 AM
16139,AQM Putalisadak,26,18.8,11/06/17 01:04 AM
16140,AQM Putalisadak,28,20.14,11/06/17 12:54 AM
16141,AQM Putalisadak,26,18.8,11/06/17 12:44 AM
16142,AQM Putalisadak,26,18.8,11/06/17 12:34 AM
16143,AQM Putalisadak,28,20.14,11/06/17 12:24 AM
16144,AQM Putalisadak,31,22.15,11/06/17 12:14 AM
16145,AQM Putalisadak,25,18.13,11/06/17 12:04 AM
16146,AQM Putalisadak,25,18.13,11/05/17 11:54 PM
16147,AQM Putalisadak,26,18.8,11/05/17 11:44 PM
16148,AQM Putalisadak,30,21.48,11/05/17 11:34 PM
16149,AQM Putalisadak,23,16.78,11/05/17 11:24 PM
16150,AQM Putalisadak,27,19.47,11/05/17 11:14 PM
16151,AQM Putalisadak,25,18.13,11/05/17 11:04 PM
16152,AQM Putalisadak,25,18.13,11/05/17 10:54 PM
16153,AQM Putalisadak,23,16.78,11/05/17 10:44 PM
16154,AQM Putalisadak,25,18.13,11/05/17 10:34 PM
16155,AQM Putalisadak,22,16.11,11/05/17 10:24 PM
16156,AQM Putalisadak,29,20.81,11/05/17 10:14 PM
16157,AQM Putalisadak,26,18.8,11/05/17 10:04 PM
16158,AQM Putalisadak,27,19.47,11/05/17 09:54 PM
16159,AQM Putalisadak,32,22.82,11/05/17 09:44 PM
16160,AQM Putalisadak,32,22.82,11/05/17 09:34 PM
16161,AQM Putalisadak,37,26.17,11/05/17 09:24 PM
16162,AQM Putalisadak,32,22.82,11/05/17 09:14 PM
16163,AQM Putalisadak,38,26.85,11/05/17 09:04 PM
16164,AQM Putalisadak,33,23.49,11/05/17 08:54 PM
16165,AQM Putalisadak,40,28.19,11/05/17 08:44 PM
16166,AQM Putalisadak,70,48.31,11/05/17 08:34 PM
16167,AQM Putalisadak,50,34.89,11/05/17 08:24 PM
16168,AQM Putalisadak,42,29.53,11/05/17 08:14 PM
16169,AQM Putalisadak,49,34.22,11/05/17 08:04 PM
16170,AQM Putalisadak,44,30.87,11/05/17 07:54 PM
16171,AQM Putalisadak,41,28.86,11/05/17 07:44 PM
16172,AQM Putalisadak,41,28.86,11/05/17 07:34 PM
16173,AQM Putalisadak,38,26.85,11/05/17 07:24 PM
16174,AQM Putalisadak,36,25.5,11/05/17 07:14 PM
16175,AQM Putalisadak,43,30.2,11/05/17 07:04 PM
16176,AQM Putalisadak,44,30.87,11/05/17 06:54 PM
16177,AQM Putalisadak,41,28.86,11/05/17 06:44 PM
16178,AQM Putalisadak,41,28.86,11/05/17 06:34 PM
16179,AQM Putalisadak,32,22.82,11/05/17 06:24 PM
16180,AQM Putalisadak,23,16.78,11/05/17 06:14 PM
16181,AQM Putalisadak,26,18.8,11/05/17 06:04 PM
16182,AQM Putalisadak,32,22.82,11/05/17 05:54 PM
16183,AQM Putalisadak,23,16.78,11/05/17 05:44 PM
16184,AQM Putalisadak,20,14.77,11/05/17 05:34 PM
16185,AQM Putalisadak,19,14.1,11/05/17 05:24 PM
16186,AQM Putalisadak,18,13.43,11/05/17 05:14 PM
16187,AQM Putalisadak,20,14.77,11/05/17 05:04 PM
16188,AQM Putalisadak,18,13.43,11/05/17 04:54 PM
16189,AQM Putalisadak,16,12.09,11/05/17 04:34 PM
16190,AQM Putalisadak,14,10.75,11/05/17 04:24 PM
16191,AQM Putalisadak,13,10.08,11/05/17 04:04 PM
16192,AQM Putalisadak,13,10.08,11/05/17 03:55 PM
16193,AQM Putalisadak,16,12.09,11/05/17 03:34 PM
16194,AQM Putalisadak,14,10.75,11/05/17 03:25 PM
16195,AQM Putalisadak,13,10.08,11/05/17 03:05 PM
16196,AQM Putalisadak,14,10.75,11/05/17 02:55 PM
16197,AQM Putalisadak,16,12.09,11/05/17 02:45 PM
16198,AQM Putalisadak,17,12.76,11/05/17 02:35 PM
16199,AQM Putalisadak,18,13.43,11/05/17 02:25 PM
