S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
1367,AQM Putalisadak,165,112.02,2018-11-21 06:05:13 ( Asia/Katmandu)
1368,AQM Putalisadak,164,111.35,2018-11-21 05:54:12 ( Asia/Katmandu)
1369,AQM Putalisadak,165,112.02,2018-11-21 05:44:11 ( Asia/Katmandu)
1370,AQM Putalisadak,174,118.06,2018-11-21 05:35:11 ( Asia/Katmandu)
1371,AQM Putalisadak,177,120.07,2018-11-21 05:25:15 ( Asia/Katmandu)
1372,AQM Putalisadak,166,112.69,2018-11-21 05:15:11 ( Asia/Katmandu)
1373,AQM Putalisadak,167,113.36,2018-11-21 04:55:10 ( Asia/Katmandu)
1374,AQM Putalisadak,150,101.96,2018-11-21 04:45:10 ( Asia/Katmandu)
1375,AQM Putalisadak,171,116.05,2018-11-21 04:35:09 ( Asia/Katmandu)
1376,AQM Putalisadak,156,105.99,2018-11-21 04:25:09 ( Asia/Katmandu)
1377,AQM Putalisadak,171,116.05,2018-11-21 04:15:08 ( Asia/Katmandu)
1378,AQM Putalisadak,151,102.63,2018-11-21 04:05:08 ( Asia/Katmandu)
1379,AQM Putalisadak,156,105.99,2018-11-21 03:55:38 ( Asia/Katmandu)
1380,AQM Putalisadak,142,96.6,2018-11-21 03:45:07 ( Asia/Katmandu)
1381,AQM Putalisadak,147,99.95,2018-11-21 03:35:07 ( Asia/Katmandu)
1382,AQM Putalisadak,156,105.99,2018-11-21 03:25:09 ( Asia/Katmandu)
1383,AQM Putalisadak,161,109.34,2018-11-21 03:15:06 ( Asia/Katmandu)
1384,AQM Putalisadak,167,113.36,2018-11-21 03:05:06 ( Asia/Katmandu)
1385,AQM Putalisadak,158,107.33,2018-11-21 02:55:06 ( Asia/Katmandu)
1386,AQM Putalisadak,158,107.33,2018-11-21 02:45:05 ( Asia/Katmandu)
1387,AQM Putalisadak,157,106.66,2018-11-21 02:35:37 ( Asia/Katmandu)
1388,AQM Putalisadak,153,103.97,2018-11-21 02:25:35 ( Asia/Katmandu)
1389,AQM Putalisadak,163,110.68,2018-11-21 02:15:34 ( Asia/Katmandu)
1390,AQM Putalisadak,157,106.66,2018-11-21 02:06:04 ( Asia/Katmandu)
1391,AQM Putalisadak,171,116.05,2018-11-21 01:55:06 ( Asia/Katmandu)
1392,AQM Putalisadak,176,119.4,2018-11-21 01:44:50 ( Asia/Katmandu)
1393,AQM Putalisadak,176,119.4,2018-11-21 01:34:50 ( Asia/Katmandu)
1394,AQM Putalisadak,167,113.36,2018-11-21 01:24:50 ( Asia/Katmandu)
1395,AQM Putalisadak,168,114.04,2018-11-21 01:14:49 ( Asia/Katmandu)
1396,AQM Putalisadak,164,111.35,2018-11-21 01:04:55 ( Asia/Katmandu)
1397,AQM Putalisadak,165,112.02,2018-11-21 00:53:49 ( Asia/Katmandu)
1398,AQM Putalisadak,169,114.71,2018-11-21 00:45:19 ( Asia/Katmandu)
1399,AQM Putalisadak,164,111.35,2018-11-21 00:35:19 ( Asia/Katmandu)
1400,AQM Putalisadak,169,114.71,2018-11-21 00:25:17 ( Asia/Katmandu)
1401,AQM Putalisadak,174,118.06,2018-11-21 00:15:51 ( Asia/Katmandu)
1402,AQM Putalisadak,159,108,2018-11-21 00:05:18 ( Asia/Katmandu)
1403,AQM Putalisadak,169,114.71,2018-11-20 23:54:46 ( Asia/Katmandu)
1404,AQM Putalisadak,173,117.39,2018-11-20 23:44:51 ( Asia/Katmandu)
1405,AQM Putalisadak,174,118.06,2018-11-20 23:34:46 ( Asia/Katmandu)
1406,AQM Putalisadak,169,114.71,2018-11-20 23:24:46 ( Asia/Katmandu)
1407,AQM Putalisadak,169,114.71,2018-11-20 23:14:45 ( Asia/Katmandu)
1408,AQM Putalisadak,193,130.8,2018-11-20 23:05:20 ( Asia/Katmandu)
1409,AQM Putalisadak,195,132.14,2018-11-20 22:55:10 ( Asia/Katmandu)
1410,AQM Putalisadak,198,134.16,2018-11-20 22:45:40 ( Asia/Katmandu)
1411,AQM Putalisadak,196,132.81,2018-11-20 22:34:42 ( Asia/Katmandu)
1412,AQM Putalisadak,194,131.47,2018-11-20 22:25:41 ( Asia/Katmandu)
1413,AQM Putalisadak,160,108.67,2018-11-20 22:14:46 ( Asia/Katmandu)
1414,AQM Putalisadak,165,112.02,2018-11-20 22:05:13 ( Asia/Katmandu)
1415,AQM Putalisadak,172,116.72,2018-11-20 21:54:41 ( Asia/Katmandu)
1416,AQM Putalisadak,191,129.46,2018-11-20 21:44:48 ( Asia/Katmandu)
1417,AQM Putalisadak,225,152.26,2018-11-20 21:34:59 ( Asia/Katmandu)
1418,AQM Putalisadak,225,152.26,2018-11-20 21:24:47 ( Asia/Katmandu)
1419,AQM Putalisadak,211,142.87,2018-11-20 21:13:50 ( Asia/Katmandu)
1420,AQM Putalisadak,224,151.59,2018-11-20 21:04:48 ( Asia/Katmandu)
1421,AQM Putalisadak,222,150.25,2018-11-20 20:55:24 ( Asia/Katmandu)
1422,AQM Putalisadak,223,150.92,2018-11-20 20:44:52 ( Asia/Katmandu)
1423,AQM Putalisadak,218,147.57,2018-11-20 20:35:22 ( Asia/Katmandu)
1424,AQM Putalisadak,233,157.63,2018-11-20 20:24:05 ( Asia/Katmandu)
1425,AQM Putalisadak,239,161.65,2018-11-20 20:14:32 ( Asia/Katmandu)
1426,AQM Putalisadak,259,175.07,2018-11-20 20:04:30 ( Asia/Katmandu)
1427,AQM Putalisadak,219,148.24,2018-11-20 19:54:35 ( Asia/Katmandu)
1428,AQM Putalisadak,215,145.56,2018-11-20 19:42:29 ( Asia/Katmandu)
1429,AQM Putalisadak,209,141.53,2018-11-20 19:35:12 ( Asia/Katmandu)
1430,AQM Putalisadak,211,142.87,2018-11-20 19:23:02 ( Asia/Katmandu)
1431,AQM Putalisadak,209,141.53,2018-11-20 19:15:24 ( Asia/Katmandu)
1432,AQM Putalisadak,215,145.56,2018-11-20 19:01:26 ( Asia/Katmandu)
1433,AQM Putalisadak,215,145.56,2018-11-20 18:54:46 ( Asia/Katmandu)
1434,AQM Putalisadak,201,136.17,2018-11-20 18:45:16 ( Asia/Katmandu)
1435,AQM Putalisadak,213,144.22,2018-11-20 18:34:59 ( Asia/Katmandu)
1436,AQM Putalisadak,220,148.91,2018-11-20 18:24:55 ( Asia/Katmandu)
1437,AQM Putalisadak,206,139.52,2018-11-20 18:15:20 ( Asia/Katmandu)
1438,AQM Putalisadak,193,130.8,2018-11-20 18:05:08 ( Asia/Katmandu)
1439,AQM Putalisadak,196,132.81,2018-11-20 17:54:59 ( Asia/Katmandu)
1440,AQM Putalisadak,186,126.11,2018-11-20 17:44:50 ( Asia/Katmandu)
1441,AQM Putalisadak,174,118.06,2018-11-20 17:33:55 ( Asia/Katmandu)
1442,AQM Putalisadak,186,126.11,2018-11-20 17:24:48 ( Asia/Katmandu)
1443,AQM Putalisadak,197,133.49,2018-11-20 17:15:18 ( Asia/Katmandu)
1444,AQM Putalisadak,180,122.08,2018-11-20 17:05:18 ( Asia/Katmandu)
1445,AQM Putalisadak,165,112.02,2018-11-20 16:54:54 ( Asia/Katmandu)
1446,AQM Putalisadak,173,117.39,2018-11-20 16:45:04 ( Asia/Katmandu)
1447,AQM Putalisadak,161,109.34,2018-11-20 16:34:58 ( Asia/Katmandu)
1448,AQM Putalisadak,145,98.61,2018-11-20 16:24:25 ( Asia/Katmandu)
1449,AQM Putalisadak,143,97.27,2018-11-20 16:14:27 ( Asia/Katmandu)
1450,AQM Putalisadak,150,101.96,2018-11-20 16:04:26 ( Asia/Katmandu)
1451,AQM Putalisadak,136,92.57,2018-11-20 15:54:24 ( Asia/Katmandu)
1452,AQM Putalisadak,126,85.87,2018-11-20 15:44:52 ( Asia/Katmandu)
1453,AQM Putalisadak,122,83.18,2018-11-20 15:32:21 ( Asia/Katmandu)
1454,AQM Putalisadak,129,87.88,2018-11-20 15:22:51 ( Asia/Katmandu)
1455,AQM Putalisadak,119,81.17,2018-11-20 15:14:52 ( Asia/Katmandu)
1456,AQM Putalisadak,104,71.11,2018-11-20 15:02:29 ( Asia/Katmandu)
1457,AQM Putalisadak,102,69.77,2018-11-20 14:52:21 ( Asia/Katmandu)
1458,AQM Putalisadak,77,53,2018-11-20 14:42:23 ( Asia/Katmandu)
1459,AQM Putalisadak,77,53,2018-11-20 14:33:54 ( Asia/Katmandu)
1460,AQM Putalisadak,77,53,2018-11-20 14:24:26 ( Asia/Katmandu)
1461,AQM Putalisadak,79,54.34,2018-11-20 14:15:20 ( Asia/Katmandu)
1462,AQM Putalisadak,79,54.34,2018-11-20 14:05:13 ( Asia/Katmandu)
1463,AQM Putalisadak,76,52.33,2018-11-20 13:54:50 ( Asia/Katmandu)
1464,AQM Putalisadak,76,52.33,2018-11-20 13:44:42 ( Asia/Katmandu)
1465,AQM Putalisadak,76,52.33,2018-11-20 13:35:17 ( Asia/Katmandu)
1466,AQM Putalisadak,77,53,2018-11-20 13:24:47 ( Asia/Katmandu)
1467,AQM Putalisadak,75,51.66,2018-11-20 13:14:16 ( Asia/Katmandu)
1468,AQM Putalisadak,84,57.7,2018-11-20 13:05:17 ( Asia/Katmandu)
1469,AQM Putalisadak,98,67.09,2018-11-20 12:54:14 ( Asia/Katmandu)
1470,AQM Putalisadak,109,74.46,2018-11-20 12:44:33 ( Asia/Katmandu)
1471,AQM Putalisadak,119,81.17,2018-11-20 12:34:57 ( Asia/Katmandu)
1472,AQM Putalisadak,131,89.22,2018-11-20 12:24:33 ( Asia/Katmandu)
1473,AQM Putalisadak,133,90.56,2018-11-20 12:15:11 ( Asia/Katmandu)
1474,AQM Putalisadak,127,86.54,2018-11-20 12:05:03 ( Asia/Katmandu)
1475,AQM Putalisadak,111,75.81,2018-11-20 11:55:03 ( Asia/Katmandu)
1476,AQM Putalisadak,110,75.13,2018-11-20 11:45:14 ( Asia/Katmandu)
1477,AQM Putalisadak,121,82.51,2018-11-20 11:34:51 ( Asia/Katmandu)
1478,AQM Putalisadak,111,75.81,2018-11-20 11:25:11 ( Asia/Katmandu)
1479,AQM Putalisadak,101,69.1,2018-11-20 11:14:51 ( Asia/Katmandu)
1480,AQM Putalisadak,98,67.09,2018-11-20 11:04:36 ( Asia/Katmandu)
1481,AQM Putalisadak,99,67.76,2018-11-20 10:55:07 ( Asia/Katmandu)
1482,AQM Putalisadak,129,87.88,2018-11-20 10:45:09 ( Asia/Katmandu)
1483,AQM Putalisadak,131,89.22,2018-11-20 10:34:33 ( Asia/Katmandu)
1484,AQM Putalisadak,152,103.3,2018-11-20 10:25:10 ( Asia/Katmandu)
1485,AQM Putalisadak,152,103.3,2018-11-20 10:15:02 ( Asia/Katmandu)
1486,AQM Putalisadak,168,114.04,2018-11-20 10:05:04 ( Asia/Katmandu)
1487,AQM Putalisadak,205,138.85,2018-11-20 09:55:03 ( Asia/Katmandu)
1488,AQM Putalisadak,203,137.51,2018-11-20 09:45:01 ( Asia/Katmandu)
1489,AQM Putalisadak,204,138.18,2018-11-20 09:35:01 ( Asia/Katmandu)
1490,AQM Putalisadak,187,126.78,2018-11-20 09:25:02 ( Asia/Katmandu)
1491,AQM Putalisadak,195,132.14,2018-11-20 09:15:00 ( Asia/Katmandu)
1492,AQM Putalisadak,178,120.74,2018-11-20 09:03:17 ( Asia/Katmandu)
1493,AQM Putalisadak,201,136.17,2018-11-20 08:54:37 ( Asia/Katmandu)
1494,AQM Putalisadak,180,122.08,2018-11-20 08:45:01 ( Asia/Katmandu)
1495,AQM Putalisadak,172,116.72,2018-11-20 08:34:01 ( Asia/Katmandu)
1496,AQM Putalisadak,205,138.85,2018-11-20 08:24:59 ( Asia/Katmandu)
1497,AQM Putalisadak,181,122.75,2018-11-20 08:14:58 ( Asia/Katmandu)
1498,AQM Putalisadak,183,124.1,2018-11-20 08:05:05 ( Asia/Katmandu)
1499,AQM Putalisadak,166,112.69,2018-11-20 07:54:59 ( Asia/Katmandu)
1500,AQM Putalisadak,168,114.04,2018-11-20 07:44:57 ( Asia/Katmandu)
1501,AQM Putalisadak,154,104.65,2018-11-20 07:34:57 ( Asia/Katmandu)
1502,AQM Putalisadak,140,95.26,2018-11-20 07:25:01 ( Asia/Katmandu)
1503,AQM Putalisadak,146,99.28,2018-11-20 07:15:02 ( Asia/Katmandu)
1504,AQM Putalisadak,157,106.66,2018-11-20 07:04:31 ( Asia/Katmandu)
1505,AQM Putalisadak,149,101.29,2018-11-20 06:51:30 ( Asia/Katmandu)
1506,AQM Putalisadak,162,110.01,2018-11-20 06:44:28 ( Asia/Katmandu)
1507,AQM Putalisadak,156,105.99,2018-11-20 06:35:27 ( Asia/Katmandu)
1508,AQM Putalisadak,160,108.67,2018-11-20 06:25:01 ( Asia/Katmandu)
1509,AQM Putalisadak,156,105.99,2018-11-20 06:14:56 ( Asia/Katmandu)
1510,AQM Putalisadak,139,94.58,2018-11-20 06:04:45 ( Asia/Katmandu)
1511,AQM Putalisadak,139,94.58,2018-11-20 05:54:44 ( Asia/Katmandu)
1512,AQM Putalisadak,140,95.26,2018-11-20 05:45:14 ( Asia/Katmandu)
1513,AQM Putalisadak,157,106.66,2018-11-20 05:34:47 ( Asia/Katmandu)
1514,AQM Putalisadak,152,103.3,2018-11-20 05:24:47 ( Asia/Katmandu)
1515,AQM Putalisadak,141,95.93,2018-11-20 05:15:16 ( Asia/Katmandu)
1516,AQM Putalisadak,149,101.29,2018-11-20 05:01:36 ( Asia/Katmandu)
1517,AQM Putalisadak,141,95.93,2018-11-20 04:55:06 ( Asia/Katmandu)
1518,AQM Putalisadak,141,95.93,2018-11-20 04:45:05 ( Asia/Katmandu)
1519,AQM Putalisadak,138,93.91,2018-11-20 04:35:05 ( Asia/Katmandu)
1520,AQM Putalisadak,124,84.52,2018-11-20 04:25:18 ( Asia/Katmandu)
1521,AQM Putalisadak,144,97.94,2018-11-20 04:15:16 ( Asia/Katmandu)
1522,AQM Putalisadak,134,91.23,2018-11-20 04:05:17 ( Asia/Katmandu)
1523,AQM Putalisadak,154,104.65,2018-11-20 03:54:46 ( Asia/Katmandu)
1524,AQM Putalisadak,155,105.32,2018-11-20 03:44:45 ( Asia/Katmandu)
1525,AQM Putalisadak,134,91.23,2018-11-20 03:35:15 ( Asia/Katmandu)
1526,AQM Putalisadak,114,77.82,2018-11-20 03:25:14 ( Asia/Katmandu)
1527,AQM Putalisadak,113,77.15,2018-11-20 03:15:14 ( Asia/Katmandu)
1528,AQM Putalisadak,123,83.85,2018-11-20 03:05:14 ( Asia/Katmandu)
1529,AQM Putalisadak,134,91.23,2018-11-20 02:55:19 ( Asia/Katmandu)
1530,AQM Putalisadak,140,95.26,2018-11-20 02:45:13 ( Asia/Katmandu)
1531,AQM Putalisadak,138,93.91,2018-11-20 02:35:13 ( Asia/Katmandu)
1532,AQM Putalisadak,131,89.22,2018-11-20 02:25:12 ( Asia/Katmandu)
1533,AQM Putalisadak,141,95.93,2018-11-20 02:15:12 ( Asia/Katmandu)
1534,AQM Putalisadak,139,94.58,2018-11-20 02:05:12 ( Asia/Katmandu)
1535,AQM Putalisadak,143,97.27,2018-11-20 01:55:11 ( Asia/Katmandu)
1536,AQM Putalisadak,144,97.94,2018-11-20 01:45:13 ( Asia/Katmandu)
1537,AQM Putalisadak,159,108,2018-11-20 01:35:11 ( Asia/Katmandu)
1538,AQM Putalisadak,146,99.28,2018-11-20 01:25:10 ( Asia/Katmandu)
1539,AQM Putalisadak,147,99.95,2018-11-20 01:15:10 ( Asia/Katmandu)
1540,AQM Putalisadak,145,98.61,2018-11-20 01:05:10 ( Asia/Katmandu)
1541,AQM Putalisadak,151,102.63,2018-11-20 00:55:17 ( Asia/Katmandu)
1542,AQM Putalisadak,143,97.27,2018-11-20 00:45:09 ( Asia/Katmandu)
1543,AQM Putalisadak,142,96.6,2018-11-20 00:35:14 ( Asia/Katmandu)
1544,AQM Putalisadak,151,102.63,2018-11-20 00:24:50 ( Asia/Katmandu)
1545,AQM Putalisadak,153,103.97,2018-11-20 00:14:45 ( Asia/Katmandu)
1546,AQM Putalisadak,166,112.69,2018-11-20 00:05:13 ( Asia/Katmandu)
1547,AQM Putalisadak,173,117.39,2018-11-19 23:55:12 ( Asia/Katmandu)
1548,AQM Putalisadak,147,99.95,2018-11-19 23:45:12 ( Asia/Katmandu)
1549,AQM Putalisadak,122,83.18,2018-11-19 23:35:11 ( Asia/Katmandu)
1550,AQM Putalisadak,115,78.49,2018-11-19 23:24:41 ( Asia/Katmandu)
1551,AQM Putalisadak,118,80.5,2018-11-19 23:15:11 ( Asia/Katmandu)
1552,AQM Putalisadak,128,87.21,2018-11-19 23:04:16 ( Asia/Katmandu)
1553,AQM Putalisadak,128,87.21,2018-11-19 22:55:41 ( Asia/Katmandu)
1554,AQM Putalisadak,129,87.88,2018-11-19 22:43:17 ( Asia/Katmandu)
1555,AQM Putalisadak,127,86.54,2018-11-19 22:35:11 ( Asia/Katmandu)
1556,AQM Putalisadak,137,93.24,2018-11-19 22:25:10 ( Asia/Katmandu)
1557,AQM Putalisadak,146,99.28,2018-11-19 22:15:11 ( Asia/Katmandu)
1558,AQM Putalisadak,140,95.26,2018-11-19 22:05:38 ( Asia/Katmandu)
1559,AQM Putalisadak,133,90.56,2018-11-19 21:54:24 ( Asia/Katmandu)
1560,AQM Putalisadak,165,112.02,2018-11-19 21:44:36 ( Asia/Katmandu)
1561,AQM Putalisadak,178,120.74,2018-11-19 21:35:01 ( Asia/Katmandu)
1562,AQM Putalisadak,186,126.11,2018-11-19 21:24:50 ( Asia/Katmandu)
1563,AQM Putalisadak,172,116.72,2018-11-19 21:15:18 ( Asia/Katmandu)
1564,AQM Putalisadak,169,114.71,2018-11-19 21:05:12 ( Asia/Katmandu)
1565,AQM Putalisadak,169,114.71,2018-11-19 20:55:20 ( Asia/Katmandu)
1566,AQM Putalisadak,164,111.35,2018-11-19 20:44:36 ( Asia/Katmandu)
1567,AQM Putalisadak,153,103.97,2018-11-19 20:33:58 ( Asia/Katmandu)
1568,AQM Putalisadak,154,104.65,2018-11-19 20:25:16 ( Asia/Katmandu)
1569,AQM Putalisadak,145,98.61,2018-11-19 20:11:57 ( Asia/Katmandu)
1570,AQM Putalisadak,147,99.95,2018-11-19 20:05:11 ( Asia/Katmandu)
1571,AQM Putalisadak,156,105.99,2018-11-19 19:54:32 ( Asia/Katmandu)
1572,AQM Putalisadak,146,99.28,2018-11-19 19:44:36 ( Asia/Katmandu)
1573,AQM Putalisadak,155,105.32,2018-11-19 19:34:41 ( Asia/Katmandu)
1574,AQM Putalisadak,142,96.6,2018-11-19 19:25:18 ( Asia/Katmandu)
1575,AQM Putalisadak,128,87.21,2018-11-19 19:15:03 ( Asia/Katmandu)
1576,AQM Putalisadak,124,84.52,2018-11-19 19:04:42 ( Asia/Katmandu)
1577,AQM Putalisadak,119,81.17,2018-11-19 18:54:18 ( Asia/Katmandu)
1578,AQM Putalisadak,128,87.21,2018-11-19 18:44:24 ( Asia/Katmandu)
1579,AQM Putalisadak,120,81.84,2018-11-19 18:35:10 ( Asia/Katmandu)
1580,AQM Putalisadak,132,89.89,2018-11-19 18:24:43 ( Asia/Katmandu)
1581,AQM Putalisadak,132,89.89,2018-11-19 18:15:18 ( Asia/Katmandu)
1582,AQM Putalisadak,124,84.52,2018-11-19 18:04:35 ( Asia/Katmandu)
1583,AQM Putalisadak,114,77.82,2018-11-19 17:55:03 ( Asia/Katmandu)
1584,AQM Putalisadak,132,89.89,2018-11-19 17:45:05 ( Asia/Katmandu)
1585,AQM Putalisadak,119,81.17,2018-11-19 17:35:33 ( Asia/Katmandu)
1586,AQM Putalisadak,114,77.82,2018-11-19 17:24:57 ( Asia/Katmandu)
1587,AQM Putalisadak,112,76.48,2018-11-19 17:14:38 ( Asia/Katmandu)
1588,AQM Putalisadak,113,77.15,2018-11-19 17:05:10 ( Asia/Katmandu)
1589,AQM Putalisadak,99,67.76,2018-11-19 16:54:51 ( Asia/Katmandu)
1590,AQM Putalisadak,110,75.13,2018-11-19 16:44:52 ( Asia/Katmandu)
1591,AQM Putalisadak,104,71.11,2018-11-19 16:34:51 ( Asia/Katmandu)
1592,AQM Putalisadak,101,69.1,2018-11-19 16:24:56 ( Asia/Katmandu)
1593,AQM Putalisadak,98,67.09,2018-11-19 16:14:19 ( Asia/Katmandu)
1594,AQM Putalisadak,97,66.42,2018-11-19 16:01:06 ( Asia/Katmandu)
1595,AQM Putalisadak,102,69.77,2018-11-19 15:55:07 ( Asia/Katmandu)
1596,AQM Putalisadak,88,60.38,2018-11-19 15:44:35 ( Asia/Katmandu)
1597,AQM Putalisadak,86,59.04,2018-11-19 15:35:06 ( Asia/Katmandu)
1598,AQM Putalisadak,84,57.7,2018-11-19 15:25:04 ( Asia/Katmandu)
1599,AQM Putalisadak,90,61.72,2018-11-19 15:15:04 ( Asia/Katmandu)
1600,AQM Putalisadak,76,52.33,2018-11-19 15:05:04 ( Asia/Katmandu)
1601,AQM Putalisadak,87,59.71,2018-11-19 14:54:56 ( Asia/Katmandu)
1602,AQM Putalisadak,77,53,2018-11-19 14:44:56 ( Asia/Katmandu)
1603,AQM Putalisadak,84,57.7,2018-11-19 14:32:37 ( Asia/Katmandu)
1604,AQM Putalisadak,87,59.71,2018-11-19 14:22:20 ( Asia/Katmandu)
1605,AQM Putalisadak,87,59.71,2018-11-19 14:12:59 ( Asia/Katmandu)
1606,AQM Putalisadak,89,61.05,2018-11-19 14:05:16 ( Asia/Katmandu)
1607,AQM Putalisadak,87,59.71,2018-11-19 13:54:52 ( Asia/Katmandu)
1608,AQM Putalisadak,96,65.75,2018-11-19 13:42:53 ( Asia/Katmandu)
1609,AQM Putalisadak,108,73.79,2018-11-19 13:35:03 ( Asia/Katmandu)
1610,AQM Putalisadak,108,73.79,2018-11-19 13:24:31 ( Asia/Katmandu)
1611,AQM Putalisadak,111,75.81,2018-11-19 13:14:30 ( Asia/Katmandu)
1612,AQM Putalisadak,98,67.09,2018-11-19 13:04:33 ( Asia/Katmandu)
1613,AQM Putalisadak,108,73.79,2018-11-19 12:54:07 ( Asia/Katmandu)
1614,AQM Putalisadak,112,76.48,2018-11-19 12:44:03 ( Asia/Katmandu)
1615,AQM Putalisadak,122,83.18,2018-11-19 12:34:03 ( Asia/Katmandu)
1616,AQM Putalisadak,118,80.5,2018-11-19 12:24:03 ( Asia/Katmandu)
1617,AQM Putalisadak,118,80.5,2018-11-19 12:14:19 ( Asia/Katmandu)
1618,AQM Putalisadak,121,82.51,2018-11-19 12:04:38 ( Asia/Katmandu)
1619,AQM Putalisadak,127,86.54,2018-11-19 11:55:00 ( Asia/Katmandu)
1620,AQM Putalisadak,127,86.54,2018-11-19 11:45:14 ( Asia/Katmandu)
1621,AQM Putalisadak,149,101.29,2018-11-19 11:35:12 ( Asia/Katmandu)
1622,AQM Putalisadak,147,99.95,2018-11-19 11:25:00 ( Asia/Katmandu)
1623,AQM Putalisadak,115,78.49,2018-11-19 11:14:59 ( Asia/Katmandu)
1624,AQM Putalisadak,132,89.89,2018-11-19 11:02:24 ( Asia/Katmandu)
1625,AQM Putalisadak,142,96.6,2018-11-19 10:55:16 ( Asia/Katmandu)
1626,AQM Putalisadak,142,96.6,2018-11-19 10:44:53 ( Asia/Katmandu)
1627,AQM Putalisadak,152,103.3,2018-11-19 10:34:52 ( Asia/Katmandu)
1628,AQM Putalisadak,168,114.04,2018-11-19 10:24:51 ( Asia/Katmandu)
1629,AQM Putalisadak,207,140.19,2018-11-19 10:14:52 ( Asia/Katmandu)
1630,AQM Putalisadak,192,130.13,2018-11-19 10:04:21 ( Asia/Katmandu)
1631,AQM Putalisadak,210,142.2,2018-11-19 09:54:20 ( Asia/Katmandu)
1632,AQM Putalisadak,202,136.84,2018-11-19 09:44:50 ( Asia/Katmandu)
1633,AQM Putalisadak,191,129.46,2018-11-19 09:35:20 ( Asia/Katmandu)
1634,AQM Putalisadak,180,122.08,2018-11-19 09:25:17 ( Asia/Katmandu)
1635,AQM Putalisadak,182,123.42,2018-11-19 09:15:12 ( Asia/Katmandu)
1636,AQM Putalisadak,166,112.69,2018-11-19 09:05:12 ( Asia/Katmandu)
1637,AQM Putalisadak,182,123.42,2018-11-19 08:55:12 ( Asia/Katmandu)
1638,AQM Putalisadak,191,129.46,2018-11-19 08:45:11 ( Asia/Katmandu)
1639,AQM Putalisadak,189,128.12,2018-11-19 08:35:12 ( Asia/Katmandu)
1640,AQM Putalisadak,180,122.08,2018-11-19 08:24:58 ( Asia/Katmandu)
1641,AQM Putalisadak,191,129.46,2018-11-19 08:14:11 ( Asia/Katmandu)
1642,AQM Putalisadak,207,140.19,2018-11-19 08:05:08 ( Asia/Katmandu)
1643,AQM Putalisadak,184,124.77,2018-11-19 07:55:09 ( Asia/Katmandu)
1644,AQM Putalisadak,175,118.73,2018-11-19 07:45:10 ( Asia/Katmandu)
1645,AQM Putalisadak,174,118.06,2018-11-19 07:35:08 ( Asia/Katmandu)
1646,AQM Putalisadak,174,118.06,2018-11-19 07:25:09 ( Asia/Katmandu)
1647,AQM Putalisadak,161,109.34,2018-11-19 07:15:07 ( Asia/Katmandu)
1648,AQM Putalisadak,145,98.61,2018-11-19 07:05:07 ( Asia/Katmandu)
1649,AQM Putalisadak,151,102.63,2018-11-19 06:55:06 ( Asia/Katmandu)
1650,AQM Putalisadak,144,97.94,2018-11-19 06:45:06 ( Asia/Katmandu)
1651,AQM Putalisadak,118,80.5,2018-11-19 06:35:12 ( Asia/Katmandu)
1652,AQM Putalisadak,112,76.48,2018-11-19 06:25:08 ( Asia/Katmandu)
1653,AQM Putalisadak,105,71.78,2018-11-19 06:15:08 ( Asia/Katmandu)
1654,AQM Putalisadak,113,77.15,2018-11-19 06:05:05 ( Asia/Katmandu)
1655,AQM Putalisadak,120,81.84,2018-11-19 05:55:05 ( Asia/Katmandu)
1656,AQM Putalisadak,114,77.82,2018-11-19 05:45:04 ( Asia/Katmandu)
1657,AQM Putalisadak,130,88.55,2018-11-19 05:35:04 ( Asia/Katmandu)
1658,AQM Putalisadak,130,88.55,2018-11-19 05:25:04 ( Asia/Katmandu)
1659,AQM Putalisadak,124,84.52,2018-11-19 05:15:04 ( Asia/Katmandu)
1660,AQM Putalisadak,121,82.51,2018-11-19 05:05:03 ( Asia/Katmandu)
1661,AQM Putalisadak,115,78.49,2018-11-19 04:55:03 ( Asia/Katmandu)
1662,AQM Putalisadak,135,91.9,2018-11-19 04:45:02 ( Asia/Katmandu)
1663,AQM Putalisadak,116,79.16,2018-11-19 04:35:09 ( Asia/Katmandu)
1664,AQM Putalisadak,139,94.58,2018-11-19 04:25:02 ( Asia/Katmandu)
1665,AQM Putalisadak,120,81.84,2018-11-19 04:15:07 ( Asia/Katmandu)
1666,AQM Putalisadak,119,81.17,2018-11-19 04:05:03 ( Asia/Katmandu)
1667,AQM Putalisadak,119,81.17,2018-11-19 03:55:01 ( Asia/Katmandu)
1668,AQM Putalisadak,112,76.48,2018-11-19 03:45:04 ( Asia/Katmandu)
1669,AQM Putalisadak,121,82.51,2018-11-19 03:35:00 ( Asia/Katmandu)
1670,AQM Putalisadak,113,77.15,2018-11-19 03:25:00 ( Asia/Katmandu)
1671,AQM Putalisadak,111,75.81,2018-11-19 03:15:00 ( Asia/Katmandu)
1672,AQM Putalisadak,113,77.15,2018-11-19 03:04:59 ( Asia/Katmandu)
1673,AQM Putalisadak,131,89.22,2018-11-19 02:54:58 ( Asia/Katmandu)
1674,AQM Putalisadak,123,83.85,2018-11-19 02:44:28 ( Asia/Katmandu)
1675,AQM Putalisadak,129,87.88,2018-11-19 02:34:58 ( Asia/Katmandu)
1676,AQM Putalisadak,147,99.95,2018-11-19 02:25:04 ( Asia/Katmandu)
